date,OT,S_child,I_child,R_child,S_adult,I_adult,R_adult,S_total,I_total,R_total
2014-06-11,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-06-18,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-06-25,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-07-02,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-07-09,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-07-16,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-07-23,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-07-30,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-08-06,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-08-13,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-08-20,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-08-27,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-09-03,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-09-10,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-09-17,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-09-24,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-10-01,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-10-08,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-10-15,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-10-22,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-10-29,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-11-05,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-11-12,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-11-19,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-11-26,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-12-03,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-12-10,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-12-17,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-12-24,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2014-12-31,0.0,48013.92952390906,0.0,1451986.3682854858,602714.5566691635,0.0,2897285.539347007,650728.4861930725,0.0,4349271.9076324925
2015-01-01,40.0,1499980.0,20.0,0.0,3499980.0,20.0,0.0,4999960.0,40.0,0.0
2015-01-08,672.6751853513952,1499437.8808930612,379.3569821863711,182.76212475164127,3499557.381058946,293.3182031650241,149.30073788897298,4998995.261952007,672.6751853513952,332.06286264061424
2015-01-15,9889.974777232517,1491519.046114745,5621.174870660305,2859.779014593283,3493553.9143269556,4268.7999065722115,2177.2857664741086,4985072.960441701,9889.974777232517,5037.064781067392
2015-01-22,135806.2457489815,1384040.9282228954,75194.21156423709,40764.8602128664,3407074.461684611,60612.03418474443,32313.504130646703,4791115.389907506,135806.2457489815,73078.3643435131
2015-01-29,888154.6121233276,725125.1960433156,416764.74391627917,358110.0600404044,2692208.0411204016,471389.86820704845,336402.09067255195,3417333.237163717,888154.6121233276,694512.1507129563
2015-02-05,1114109.945424177,183761.8104708309,349558.58685614035,966679.602673028,1432504.4506167513,764551.3585680367,1302944.1908152136,1616266.2610875822,1114109.945424177,2269623.7934882417
2015-02-12,585832.047755884,79293.20007424185,132124.13560502444,1288582.6643207332,867991.9945658988,453707.9121508596,2178300.093283244,947285.1946401406,585832.047755884,3466882.757603977
2015-02-19,236892.76029214854,56997.9708848437,42241.901360402735,1400760.1277547535,690832.1007603807,194650.8589317458,2614517.0403078753,747830.0716452245,236892.76029214854,4015277.1680626287
2015-02-26,88540.27935575256,50899.852182676885,13259.760220705839,1435840.3875966175,631724.087541411,75280.51913504672,2792995.3933235435,682623.939724088,88540.27935575256,4228835.780920161
2015-03-05,32102.616278275902,48991.893244571926,4210.536111606765,1446797.570643821,611618.4602363132,27892.080166669137,2860489.4595970204,660610.353480885,32102.616278275902,4307287.030240841
2015-03-12,11316.028478144586,48381.94236518991,1352.4394725585123,1450265.6181622515,604742.0257037516,9963.589005586075,2885294.3852906628,653123.9680689415,11316.028478144586,4335560.003452914
2015-03-19,3857.3964413702693,48200.871480317976,429.34744226557484,1451369.7810774166,602461.9216234407,3428.0489991046943,2894110.029377454,650662.7931037587,3857.3964413702693,4345479.810454871
2015-03-26,1378.7323468431964,48126.45593487192,142.90384049922005,1451730.6402246284,601695.3878354819,1235.8285063439764,2897068.7836581743,649821.8437703538,1378.7323468431964,4348799.423882803
2015-04-02,524.1580230062209,48105.37819830371,50.80975468349254,1451843.8120470117,601432.6022026702,473.3482683227283,2898094.0495290067,649537.9804009739,524.1580230062209,4349937.861576019
2015-04-09,168.14878136485325,48092.58710047656,18.22679034532552,1451889.186109176,601331.6833427133,149.92199101952772,2898518.3946662666,649424.2704431899,168.14878136485325,4350407.5807754425
2015-04-16,57.591715792505326,48091.487868454606,3.4851439893000107,1451905.0269875536,601305.879950438,54.10657180320531,2898640.0134777566,649397.3678188927,57.591715792505326,4350545.04046531
2015-04-23,21.09942807360507,48092.60449989757,0.05027212954290018,1451908.1419204818,601296.7887784288,21.049155944062168,2898682.162065627,649389.3932783264,21.09942807360507,4350590.303986109
2015-04-30,7.112366352909286,48093.17322607171,0.0,1451908.0210708214,601293.3766176221,7.112366352909286,2898699.511016026,649386.5498436939,7.112366352909286,4350607.532086847
2015-05-07,1.3022903900302554,48093.249306854574,0.0,1451908.4828348442,601290.492860697,1.3022903900302554,2898708.204848915,649383.7421675515,1.3022903900302554,4350616.687683759
2015-05-14,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-05-21,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-05-28,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-06-04,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-06-11,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-06-18,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-06-25,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-07-02,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-07-09,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-07-16,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-07-23,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-07-30,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-08-06,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-08-13,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-08-20,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-08-27,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-09-03,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-09-10,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-09-17,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-09-24,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-10-01,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-10-08,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-10-15,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-10-22,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-10-29,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-11-05,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-11-12,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-11-19,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-11-26,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-12-03,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-12-10,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-12-17,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-12-24,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2015-12-31,0.0,48093.162026358834,0.0,1451908.5853244448,601290.3009918926,0.0,2898709.7945675226,649383.4630182515,0.0,4350618.379891967
2016-01-01,40.0,1499980.0,20.0,0.0,3499980.0,20.0,0.0,4999960.0,40.0,0.0
2016-01-08,540.9239349764031,1499557.514338587,301.25847138154916,141.2271900313723,3499650.6249076817,239.66546359485392,110.14356105208005,4999208.139246268,540.9239349764031,251.37075108345232
2016-01-15,8182.903286242415,1493102.8607549795,4542.823414582378,2354.3158304371896,3494542.386659268,3640.0798716600366,1817.967401401245,4987645.247414247,8182.903286242415,4172.283231838434
2016-01-22,112839.2688766298,1404713.9402103827,62159.76005006374,33126.299739551905,3422923.59284247,50679.50882656606,26397.332263291806,4827637.533052852,112839.2688766298,59523.63200284371
2016-01-29,820214.980408553,791303.0157501538,393889.1525264885,314807.8317233558,2782961.9018454207,426325.8278820645,290712.704204844,3574264.9175955746,820214.980408553,605520.5359281998
2016-02-05,1136171.2780386829,204372.1171890508,368563.60413566977,927064.278675278,1514444.5946882516,767607.6739030132,1217948.1653410636,1718816.7118773025,1136171.2780386829,2145012.4440163416
2016-02-12,621864.3169321523,83709.11537507646,143316.36614563112,1272974.5184792911,900676.248606163,478547.9507865212,2120776.234539644,984385.3639812394,621864.3169321523,3393750.753018935
2016-02-19,255678.88448785408,58862.46990790673,46597.60712645903,1394539.9229656335,705539.667974546,209081.27736139507,2585379.4885963886,764402.1378824527,255678.88448785408,3979919.411562022
2016-02-26,96192.29988956382,51999.45365710099,14458.427961903757,1433542.1183809934,640765.5385534536,81733.87192766006,2777501.0234512165,692764.9922105547,96192.29988956382,4211043.14183221
2016-03-04,35135.20854826443,49781.59168195192,4517.227240809772,1445701.181077236,618515.4514630616,30617.98130745466,2850867.0011618147,668297.0431450135,35135.20854826443,4296568.182239051
2016-03-11,12522.43899127545,49058.48256150137,1477.8936023391313,1449463.6238361571,610826.1339196604,11044.54538893632,2878129.7546237325,659884.6164811617,12522.43899127545,4327593.378459889
2016-03-18,4448.551575349489,48815.06208150886,476.9208774355356,1450708.017041052,608228.1425205752,3971.6306979139536,2887800.66071384,657043.2046020841,4448.551575349489,4338508.677754892
2016-03-25,1528.3850309922655,48723.79721070233,160.52880204623335,1451115.6739872487,607324.4602578912,1367.8562289460322,2891308.1174454927,656048.2574685935,1528.3850309922655,4342423.791432741
2016-04-01,543.7140062445665,48690.14897433982,62.198177835261546,1451247.652847823,607033.3728240533,481.51582840930496,2892485.5452798666,655723.5217983931,543.7140062445665,4343733.19812769
2016-04-08,174.6599144752394,48685.3233139112,16.73752363464515,1451297.939162452,606936.8423166358,157.92239084059423,2892905.6692248527,655622.165630547,174.6599144752394,4344203.6083873045
2016-04-15,52.20284642035826,48681.30429491199,4.309337233501878,1451314.386367852,606904.6954841504,47.893509186856384,2893047.844938992,655585.9997790625,52.20284642035826,4344362.231306844
2016-04-22,17.316772699805345,48678.68410465412,1.6270591119648208,1451319.6888362311,606894.4176443376,15.689713587840524,2893090.3265744015,655573.1017489918,17.316772699805345,4344410.015410633
2016-04-29,6.096816207772105,48678.14511411908,0.04226349356783812,1451321.8126223849,606890.4403734949,6.0545527142042666,2893103.939006119,655568.5854876139,6.096816207772105,4344425.751628504
2016-05-06,3.3859232467557283,48677.50871842013,0.19326372388683827,1451322.403857608,606888.0737298081,3.19265952286889,2893109.167542997,655565.5824482283,3.3859232467557283,4344431.571400605
2016-05-13,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-05-20,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-05-27,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-06-03,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-06-10,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-06-17,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-06-24,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-07-01,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-07-08,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-07-15,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-07-22,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-07-29,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-08-05,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-08-12,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-08-19,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-08-26,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-09-02,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-09-09,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-09-16,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-09-23,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-09-30,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-10-07,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-10-14,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-10-21,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-10-28,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-11-04,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-11-11,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-11-18,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-11-25,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-12-02,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-12-09,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-12-16,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-12-23,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2016-12-30,0.0,48677.65564058493,0.0,1451322.5188535566,606887.9107447979,0.0,2893112.52615152,655565.5663853828,0.0,4344435.045005077
2017-01-01,40.0,1499980.0,20.0,0.0,3499980.0,20.0,0.0,4999960.0,40.0,0.0
2017-01-08,380.61651594845046,1499657.8901556027,240.47220488663268,102.03380677022926,3499769.8314072406,140.14431106181775,90.02428170070657,4999427.721562844,380.61651594845046,192.05808847093584
2017-01-15,6221.9091794673695,1494671.1863356917,3522.7316549984434,1806.4781765692267,3495952.7679705005,2699.1775244689256,1348.0545050347312,4990623.954306193,6221.9091794673695,3154.532681603958
2017-01-22,85219.62101739134,1427494.3052381834,47654.62088066703,24851.470048408435,3442753.6020851918,37565.00013672431,19681.39777808634,4870247.907323375,85219.62101739134,44532.867826494774
2017-01-29,705001.7891755614,893567.1195027705,348933.9191824128,257499.357482076,2914943.5304705347,356067.86999314866,228988.59953631883,3808510.649973305,705001.7891755614,486487.95701839484
2017-02-05,1173574.902955261,236500.78385337887,397957.2269803794,865542.3853335009,1630526.3475851915,775617.6759748817,1093855.9764399277,1867027.1314385703,1173574.902955261,1959398.3617734285
2017-02-12,677852.6450697441,90889.83098182548,161447.08602627605,1247663.4791591577,946891.7084128332,516405.55904346803,2036702.7325437,1037781.5393946586,677852.6450697441,3284366.2117028576
2017-02-19,284723.054885117,61072.253686330914,53066.128738872576,1385862.013742055,723285.24929599,231656.92614624443,2545057.8245577654,784357.5029823208,284723.054885117,3930919.83829982
2017-02-26,107575.92983968685,53082.79639881585,16572.493397228365,1430345.1063712148,650186.261847982,91003.4364424585,2758810.30170956,703269.0582467978,107575.92983968685,4189155.4080807753
2017-03-05,39293.455886935815,50527.141485843196,5201.068471297979,1444272.1862101175,624860.8501327096,34092.38741563784,2841046.762451652,675387.9916185528,39293.455886935815,4285318.94866177
2017-03-12,14132.415821744506,49730.073637093905,1674.8944083076146,1448595.4281218573,616045.1553170109,12457.52141343689,2871497.32326955,665775.2289541048,14132.415821744506,4320092.751391407
2017-03-19,5013.417168912064,49442.47625080508,533.3738973472075,1450024.5460191064,612977.3874371483,4480.043271564857,2882542.569291284,662419.8636879533,5013.417168912064,4332567.1153103905
2017-03-26,1720.2317137713846,49354.9805479644,159.67235813551616,1450485.7432611594,611986.7470612624,1560.5593556358685,2886452.6935830973,661341.7276092267,1720.2317137713846,4336938.436844257
2017-04-02,571.5111968891423,49325.99622834626,52.883145744521514,1450621.5167931684,611633.9411084794,518.6280511446208,2887847.4308403716,660959.9373368256,571.5111968891423,4338468.94763354
2017-04-09,195.9357589740294,49314.61981985339,19.927256498915842,1450665.8490909063,611522.8466788756,176.00850247511354,2888301.1448186445,660837.466498729,195.9357589740294,4338966.993909551
2017-04-16,72.25380500071807,49310.92093442573,6.789668275944377,1450682.6855645562,611487.9368223816,65.4641367247737,2888446.5990408887,660798.8577568074,72.25380500071807,4339129.284605445
2017-04-23,28.500721575402054,49310.10175741839,1.2388443539367833,1450689.0555654848,611476.2691730359,27.26187722146527,2888496.4689497366,660786.3709304542,28.500721575402054,4339185.524515221
2017-04-30,6.893588693188402,49310.432818767265,0.48092705597949237,1450689.775509747,611473.2179393242,6.41266163720891,2888520.369399031,660783.6507580915,6.893588693188402,4339210.144908778
2017-05-07,2.7763922749691137,49310.48281685219,0.15914076707422178,1450690.0472979518,611472.1564806759,2.617251507894892,2888525.22626781,660782.6392975281,2.7763922749691137,4339215.273565762
2017-05-14,1.3608154021001637,49310.18836974045,0.12368318294115002,1450690.4538511022,611471.3159928372,1.2371322191590137,2888527.4468749384,660781.5043625777,1.3608154021001637,4339217.900726041
2017-05-21,0.18018098328794557,49310.47410371782,0.04555392155229071,1450690.5949117579,611470.4954993383,0.13462706173565486,2888529.3698735945,660780.9696030561,0.18018098328794557,4339219.964785352
2017-05-28,1.0360692640631621,49310.382444401745,0.024112790204084897,1450690.856868727,611470.2399933288,1.0119564738590772,2888528.7480501905,660780.6224377305,1.0360692640631621,4339219.604918918
2017-06-04,0.8877819603289689,49310.519152288376,0.0,1450690.864133099,611470.1513447677,0.8877819603289689,2888529.0619157874,660780.670497056,0.8877819603289689,4339219.926048886
2017-06-11,0.9714811864526242,49310.432796249304,0.2972064862811381,1450690.6905816647,611469.9139177949,0.674274700171486,2888529.512850019,660780.3467140442,0.9714811864526242,4339220.203431684
2017-06-18,0.0007250651336201358,49310.40026458054,0.0,1450691.1697862789,611469.4627558636,0.0007250651336201358,2888530.6869362947,660779.863020444,0.0007250651336201358,4339221.856722574
2017-06-25,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-07-02,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-07-09,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-07-16,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-07-23,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-07-30,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-08-06,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-08-13,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-08-20,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-08-27,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-09-03,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-09-10,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-09-17,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-09-24,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-10-01,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-10-08,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-10-15,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
2017-10-22,0.0,49310.40095176916,0.0,1450691.1708929932,611469.4650471847,0.0,2888530.6870764075,660779.8659989539,0.0,4339221.8579694005
